t_s,wall_time,frame,tier,theta_deg,x_mm,y_mm,n_c,n_r,mad_h,mad_v,fps
7.7710,1789123620.072,21817,junction,2.192,-11.334,0.871,43,32,0.188,0.313,109.8
7.7789,1789123620.080,21818,junction,2.223,-11.337,0.871,43,32,0.188,0.188,111.1
7.7876,1789123620.088,21819,junction,2.201,-11.333,0.871,44,32,0.188,0.188,112.3
7.7953,1789123620.096,21820,junction,2.195,-11.333,0.875,43,32,0.188,0.188,112.4
7.8038,1789123620.104,21821,junction,2.194,-11.331,0.874,44,32,0.188,0.188,113.3
7.8126,1789123620.113,21822,junction,2.202,-11.333,0.872,44,32,0.188,0.188,114.0
7.8212,1789123620.122,21823,junction,2.213,-11.33,0.874,43,32,0.188,0.188,113.9
7.8295,1789123620.130,21824,junction,2.203,-11.336,0.87,43,32,0.188,0.188,114.8
7.8378,1789123620.139,21825,junction,2.219,-11.334,0.875,44,32,0.188,0.188,115.6
7.8462,1789123620.147,21826,junction,2.204,-11.337,0.872,44,32,0.188,0.188,115.4
7.8555,1789123620.156,21827,junction,2.22,-11.337,0.875,43,32,0.188,0.188,116.2
7.8627,1789123620.163,21828,junction,2.217,-11.34,0.871,43,32,0.313,0.188,116.9
7.8714,1789123620.172,21829,junction,2.215,-11.334,0.875,44,32,0.188,0.188,116.4
7.8792,1789123620.180,21830,junction,2.199,-11.334,0.871,44,32,0.313,0.188,117.2
7.8880,1789123620.189,21831,junction,2.198,-11.339,0.876,44,32,0.188,0.188,117.8
7.8958,1789123620.196,21832,junction,2.21,-11.331,0.873,44,32,0.188,0.188,117.4
7.9043,1789123620.205,21833,junction,2.194,-11.334,0.872,44,32,0.188,0.313,118.0
7.9133,1789123620.214,21834,junction,2.219,-11.334,0.872,44,32,0.188,0.188,118.6
7.9222,1789123620.223,21835,junction,2.195,-11.333,0.871,44,32,0.188,0.313,117.9
7.9292,1789123620.230,21836,junction,2.2,-11.339,0.871,43,32,0.188,0.188,118.3
7.9388,1789123620.239,21837,junction,2.218,-11.334,0.875,44,32,0.188,0.188,118.8
7.9461,1789123620.247,21838,junction,2.211,-11.334,0.876,44,32,0.188,0.188,118.3
7.9545,1789123620.255,21839,junction,2.195,-11.336,0.875,43,32,0.188,0.313,118.8
7.9750,1789123620.276,21840,junction,2.213,-11.377,0.886,107,71,0.188,0.188,113.7
7.9831,1789123620.284,21841,junction,2.191,-11.33,0.872,44,32,0.188,0.313,104.1
7.9927,1789123620.293,21842,junction,2.194,-11.337,0.872,44,32,0.188,0.313,105.6
8.0012,1789123620.302,21843,junction,2.207,-11.334,0.875,43,32,0.188,0.188,107.2
8.0086,1789123620.309,21844,junction,2.222,-11.336,0.872,44,32,0.188,0.188,107.9
8.0164,1789123620.317,21845,junction,2.2,-11.334,0.876,43,32,0.188,0.313,109.1
8.0251,1789123620.326,21846,junction,2.202,-11.331,0.875,44,32,0.188,0.188,110.4
