t_s,wall_time,frame,tier,theta_deg,x_mm,y_mm,n_c,n_r,mad_h,mad_v,fps
11.0374,1789124178.357,13671,junction,1.942,-10.996,-1.0,45,32,0.188,0.188,92.1
11.0502,1789124178.370,13672,junction,1.95,-10.998,-1.001,45,32,0.188,0.188,93.7
11.0645,1789124178.384,13673,junction,1.941,-10.998,-1.001,45,32,0.188,0.188,92.0
11.0716,1789124178.391,13674,junction,1.939,-10.999,-1.002,45,32,0.188,0.188,94.4
11.0796,1789124178.399,13675,junction,1.934,-10.994,-1.004,45,32,0.188,0.188,91.8
11.0924,1789124178.412,13676,junction,1.948,-10.993,-1.001,45,32,0.188,0.188,94.1
11.1017,1789124178.422,13677,junction,1.942,-10.996,-1.001,45,32,0.188,0.188,92.3
11.1145,1789124178.434,13678,junction,1.936,-10.999,-1.001,46,32,0.188,0.188,93.8
11.1229,1789124178.443,13679,junction,1.947,-10.998,-1.0,45,32,0.188,0.188,92.1
11.1493,1789124178.469,13680,junction,1.959,-11.007,-0.971,110,69,0.188,0.188,89.8
11.1592,1789124178.479,13681,junction,1.952,-10.996,-1.0,45,32,0.188,0.188,81.7
11.1714,1789124178.491,13682,junction,1.947,-10.994,-1.0,45,32,0.188,0.188,84.4
11.1821,1789124178.502,13683,junction,1.946,-10.998,-1.003,45,32,0.188,0.188,84.0
11.1929,1789124178.513,13684,junction,1.938,-10.996,-0.999,45,32,0.188,0.188,86.2
11.2004,1789124178.520,13685,junction,1.934,-10.993,-1.0,45,32,0.188,0.188,85.7
11.2147,1789124178.535,13686,junction,1.947,-10.996,-1.0,45,32,0.188,0.188,88.3
11.2251,1789124178.545,13687,junction,1.942,-10.994,-1.001,45,32,0.188,0.188,86.2
11.2363,1789124178.556,13688,junction,1.948,-10.999,-0.997,45,32,0.188,0.188,88.8
11.2457,1789124178.566,13689,junction,1.943,-10.998,-1.0,45,32,0.188,0.188,87.9
11.2571,1789124178.577,13690,junction,1.951,-10.996,-1.0,45,32,0.188,0.188,89.8
11.2652,1789124178.585,13691,junction,1.937,-10.999,-0.998,45,32,0.188,0.188,88.7
11.2799,1789124178.600,13692,junction,1.947,-10.995,-1.0,45,32,0.188,0.188,91.3
11.2864,1789124178.606,13693,junction,1.938,-10.994,-1.001,45,32,0.188,0.188,89.4
11.2988,1789124178.619,13694,junction,1.947,-10.991,-1.0,45,32,0.188,0.188,92.0
11.3095,1789124178.629,13695,junction,1.942,-10.999,-1.0,45,32,0.188,0.188,90.7
11.3225,1789124178.642,13696,junction,1.938,-10.991,-1.001,46,32,0.188,0.188,92.3
11.3372,1789124178.657,13697,junction,1.944,-10.998,-1.0,45,32,0.188,0.188,88.4
11.3515,1789124178.671,13698,junction,1.945,-10.996,-0.999,45,32,0.188,0.188,85.6
11.3596,1789124178.680,13699,junction,1.938,-10.993,-1.001,45,32,0.188,0.188,84.3
11.3743,1789124178.694,13700,junction,1.942,-10.996,-1.0,45,32,0.188,0.188,87.0
11.3823,1789124178.702,13701,junction,1.942,-10.996,-0.999,45,32,0.188,0.188,86.2
11.3945,1789124178.714,13702,junction,1.954,-10.999,-1.005,45,32,0.188,0.188,88.1
11.4027,1789124178.723,13703,junction,1.954,-10.991,-1.005,45,32,0.188,0.188,86.9
11.4163,1789124178.736,13704,junction,1.943,-10.996,-0.999,45,32,0.188,0.188,89.4
11.4251,1789124178.745,13705,junction,1.94,-10.999,-0.996,45,32,0.188,0.188,87.4
11.4393,1789124178.759,13706,junction,1.946,-10.994,-1.0,45,32,0.188,0.188,90.0
11.4479,1789124178.768,13707,junction,1.941,-10.998,-0.999,45,32,0.188,0.188,88.8
11.4591,1789124178.779,13708,junction,1.943,-10.994,-1.0,45,32,0.188,0.188,90.5
11.4673,1789124178.787,13709,junction,1.939,-10.994,-1.0,46,32,0.188,0.188,89.0
11.4936,1789124178.814,13710,junction,1.962,-11.009,-0.971,110,69,0.188,0.188,87.2
11.5019,1789124178.822,13711,junction,1.944,-10.996,-1.003,45,32,0.188,0.188,80.7
11.5142,1789124178.834,13712,junction,1.944,-10.996,-1.006,45,32,0.188,0.188,83.4
11.5233,1789124178.843,13713,junction,1.949,-10.993,-1.002,45,32,0.188,0.188,83.1
11.5359,1789124178.856,13714,junction,1.949,-10.996,-1.0,45,32,0.188,0.188,85.2
11.5445,1789124178.864,13715,junction,1.942,-10.996,-1.0,45,32,0.188,0.188,84.8
11.5565,1789124178.876,13716,junction,1.947,-10.999,-0.999,45,32,0.188,0.188,87.5
11.5651,1789124178.885,13717,junction,1.948,-10.996,-1.0,45,32,0.188,0.188,86.2
11.5779,1789124178.898,13718,junction,1.955,-10.996,-1.0,45,32,0.188,0.188,88.8
11.5875,1789124178.907,13719,junction,1.955,-10.998,-0.999,46,32,0.188,0.188,87.7
11.6014,1789124178.921,13720,junction,1.948,-10.996,-1.003,45,32,0.188,0.188,89.6
11.6076,1789124178.928,13721,junction,1.947,-10.996,-0.999,45,32,0.188,0.188,88.5
11.6210,1789124178.941,13722,junction,1.94,-10.999,-1.001,45,32,0.188,0.188,90.9
11.6289,1789124178.949,13723,junction,1.946,-10.999,-0.997,45,32,0.188,0.188,89.1
11.6412,1789124178.961,13724,junction,1.95,-10.991,-1.006,45,32,0.188,0.188,91.6
11.6505,1789124178.970,13725,junction,1.949,-10.996,-1.0,45,32,0.188,0.188,90.3
11.6634,1789124178.983,13726,junction,1.944,-10.996,-1.0,45,32,0.188,0.188,92.0
11.6716,1789124178.991,13727,junction,1.941,-10.993,-1.003,45,32,0.188,0.188,90.6
11.6847,1789124179.005,13728,junction,1.948,-10.994,-0.999,45,32,0.188,0.188,93.1
11.6928,1789124179.013,13729,junction,1.938,-10.998,-1.003,45,32,0.188,0.188,90.8
11.7054,1789124179.025,13730,junction,1.944,-10.998,-1.0,45,32,0.188,0.188,93.3
11.7150,1789124179.035,13731,junction,1.939,-11.001,-1.003,45,32,0.188,0.188,91.8
11.7269,1789124179.047,13732,junction,1.946,-10.996,-1.0,45,32,0.188,0.188,93.3
11.7352,1789124179.055,13733,junction,1.945,-10.994,-0.998,45,32,0.188,0.188,91.7
11.7491,1789124179.069,13734,junction,1.95,-10.999,-1.002,46,32,0.188,0.188,94.1
11.7568,1789124179.077,13735,junction,1.936,-10.998,-1.002,45,32,0.188,0.188,91.6
11.7706,1789124179.090,13736,junction,1.948,-10.996,-0.997,45,32,0.188,0.188,94.0
11.7785,1789124179.098,13737,junction,1.941,-10.999,-1.0,45,32,0.188,0.188,92.2
11.7911,1789124179.111,13738,junction,1.941,-10.996,-0.998,45,32,0.188,0.188,93.7
11.7994,1789124179.119,13739,junction,1.952,-10.993,-1.004,45,32,0.188,0.188,91.9
11.8261,1789124179.146,13740,junction,1.955,-11.011,-0.973,110,69,0.188,0.188,89.7
11.8340,1789124179.154,13741,junction,1.946,-10.993,-0.999,45,32,0.188,0.188,82.6
11.8467,1789124179.167,13742,junction,1.932,-10.996,-0.998,45,32,0.188,0.188,85.2
11.8570,1789124179.177,13743,junction,1.948,-10.999,-1.001,45,32,0.188,0.188,84.6
11.8678,1789124179.188,13744,junction,1.943,-10.998,-1.0,45,32,0.188,0.188,86.7
11.8759,1789124179.196,13745,junction,1.953,-10.996,-1.005,45,32,0.188,0.188,86.1
11.8897,1789124179.210,13746,junction,1.944,-10.999,-1.003,45,32,0.188,0.188,88.7
11.8978,1789124179.218,13747,junction,1.95,-10.999,-0.999,45,32,0.188,0.188,87.2
11.9108,1789124179.231,13748,junction,1.942,-10.996,-0.998,45,32,0.188,0.188,89.7
11.9195,1789124179.239,13749,junction,1.945,-10.999,-0.999,45,32,0.188,0.188,88.5
11.9317,1789124179.252,13750,junction,1.948,-10.996,-1.006,45,32,0.188,0.188,90.4
11.9438,1789124179.264,13751,junction,1.947,-11.001,-1.0,45,32,0.188,0.188,89.3
11.9530,1789124179.273,13752,junction,1.949,-10.996,-1.001,45,32,0.188,0.188,91.9
11.9613,1789124179.281,13753,junction,1.95,-10.992,-1.0,45,32,0.188,0.188,89.8
11.9751,1789124179.295,13754,junction,1.945,-10.999,-1.0,45,32,0.188,0.188,92.3
11.9826,1789124179.303,13755,junction,1.935,-10.996,-0.999,46,32,0.188,0.188,90.9
11.9952,1789124179.315,13756,junction,1.948,-10.996,-1.0,45,32,0.188,0.188,92.6
12.0032,1789124179.323,13757,junction,1.946,-10.996,-1.0,45,32,0.188,0.188,91.1
12.0167,1789124179.337,13758,junction,1.943,-10.996,-0.999,45,32,0.188,0.188,93.5
12.0248,1789124179.345,13759,junction,1.949,-10.996,-0.999,45,32,0.188,0.188,91.2
12.0396,1789124179.360,13760,junction,1.945,-10.993,-1.002,45,32,0.188,0.188,93.7
12.0480,1789124179.368,13761,junction,1.939,-10.999,-0.999,45,32,0.188,0.188,92.1
12.0589,1789124179.379,13762,junction,1.944,-10.996,-1.0,45,32,0.188,0.188,93.7
12.0673,1789124179.387,13763,junction,1.945,-10.999,-1.004,45,32,0.188,0.188,92.0
12.0812,1789124179.401,13764,junction,1.943,-10.998,-0.999,45,32,0.188,0.188,94.4
12.0888,1789124179.409,13765,junction,1.943,-10.996,-1.0,45,32,0.188,0.188,91.8
12.1017,1789124179.422,13766,junction,1.951,-10.993,-1.002,45,32,0.188,0.188,94.2
12.1109,1789124179.431,13767,junction,1.949,-10.999,-1.006,46,32,0.188,0.188,92.4
12.1236,1789124179.444,13768,junction,1.932,-10.995,-0.999,45,32,0.188,0.188,93.8
12.1317,1789124179.452,13769,junction,1.943,-10.999,-1.002,46,32,0.188,0.188,92.0
12.1576,1789124179.477,13770,junction,1.964,-11.011,-0.975,110,69,0.188,0.188,89.8
12.1657,1789124179.486,13771,junction,1.938,-10.999,-1.0,45,32,0.188,0.188,82.7
12.1796,1789124179.499,13772,junction,1.944,-10.996,-1.001,45,32,0.188,0.188,84.2
